2,"""Estimates of resident population: number, by age group, annual 1993, MFP </SPAN>""</DIV>","""To facilitate planning of health services at local level and provide denominators for epidemiological analyses.""","""Estimates of resident population: number, by age group, annual 1993, MFP""","""001""","""P00001""",NULL,"""Jan-12""","""Mid-year estimates of resident population for the respective calendar years, based on the 2001 Census by age and sex. The estimated resident population of an area includes all people who usually live there, whatever their nationality. Members of UK and non-UK armed forces stationed in the UK are included and UK forces stationed outside the UK are excluded. Students are taken to be resident at their term time address."""
54,"""Mortality from accidents: directly standardised rate, &lt;75 years, 3-year average, MFP </SPAN>""</DIV>","""To reduce deaths from accidents.""","""Mortality from accidents: directly standardised rate, &lt;75 years, 3-year average, MFP""",NULL,"""P00053""","""Dec-2016""","""Dec-2015""","""Mortality from accidents (ICD-10 V01-X59 equivalent to ICD-9 E800-E928 excluding E870-E879)."""
55,"""Mortality from accidents: directly standardised rate, 5-14 years, 3-year average, MFP </SPAN>""</DIV>","""To reduce deaths from accidents.""","""Mortality from accidents: directly standardised rate, 5-14 years, 3-year average, MFP""",NULL,"""P00054""","""Dec-2016""","""Dec-2015""","""Mortality from accidents (ICD-10 V01-X59 equivalent to ICD-9 E800-E928 excluding E870-E879)."""
56,"""Mortality from accidents: directly standardised rate, 15-24 years, 3-year average, MFP </SPAN>""</DIV>","""To reduce deaths from accidents.""","""Mortality from accidents: directly standardised rate, 15-24 years, 3-year average, MFP""",NULL,"""P00055""","""Dec-2016""","""Dec-2015""","""Mortality from accidents (ICD-10 V01-X59 equivalent to ICD-9 E800-E928 excluding E870-E879)."""
57,"""Mortality from accidents: directly standardised rate, 15-64 years, 3-year average, MFP </SPAN>""</DIV>","""To reduce deaths from accidents.""","""Mortality from accidents: directly standardised rate, 15-64 years, 3-year average, MFP""",NULL,"""P00056""","""Dec-2016""","""Dec-2015""","""Mortality from accidents (ICD-10 V01-X59 equivalent to ICD-9 E800-E928 excluding E870-E879)."""
58,"""Mortality from accidents: directly standardised rate, 65+ years, 3-year average, MFP </SPAN>""</DIV>","""To reduce deaths from accidents.""","""Mortality from accidents: directly standardised rate, 65+ years, 3-year average, MFP""",NULL,"""P00057""","""Dec-2016""","""Dec-2015""","""Mortality from accidents (ICD-10 V01-X59 equivalent to ICD-9 E800-E928 excluding E870-E879)."""
59,"""Mortality from accidents: directly standardised rate, 65-84 years, 3-year average, MFP </SPAN>""</DIV>","""To reduce deaths from accidents.""","""Mortality from accidents: directly standardised rate, 65-84 years, 3-year average, MFP""",NULL,"""P00058""","""Dec-2016""","""Dec-2015""","""Mortality from accidents (ICD-10 V01-X59 equivalent to ICD-9 E800-E928 excluding E870-E879)."""
60,"""Mortality from accidents: directly standardised rate, 75+ years, 3-year average, MFP </SPAN>""</DIV>","""To reduce deaths from accidents.""","""Mortality from accidents: directly standardised rate, 75+ years, 3-year average, MFP""",NULL,"""P00059""","""Dec-2016""","""Dec-2015""","""Mortality from accidents (ICD-10 V01-X59 equivalent to ICD-9 E800-E928 excluding E870-E879)."""
61,"""Mortality from accidents: directly standardised rate, 85+ years, 3-year average, MFP </SPAN>""</DIV>","""To reduce deaths from accidents.""","""Mortality from accidents: directly standardised rate, 85+ years, 3-year average, MFP""",NULL,"""P00060""","""Dec-2016""","""Dec-2015""","""Mortality from accidents (ICD-10 V01-X59 equivalent to ICD-9 E800-E928 excluding E870-E879)."""
62,"""Mortality from accidents: directly standardised rate, all ages, annual trend, MFP </SPAN>""</DIV>","""To reduce deaths from accidents.""","""Mortality from accidents: directly standardised rate, all ages, annual trend, MFP""",NULL,"""P00061""","""Dec-2016""","""Dec-2015""","""Mortality from accidents (ICD-10 V01-X59 equivalent to ICD-9 E800-E928 excluding E870-E879)."""
63,"""Mortality from accidents: directly standardised rate, &lt;15 years, annual trend, MFP </SPAN>""</DIV>","""To reduce deaths from accidents.""","""Mortality from accidents: directly standardised rate, &lt;15 years, annual trend, MFP""",NULL,"""P00062""","""Dec-2016""","""Dec-2015""","""Mortality from accidents (ICD-10 V01-X59 equivalent to ICD-9 E800-E928 excluding E870-E879)."""
64,"""Mortality from accidents: directly standardised rate, &lt;75 years, annual trend, MFP </SPAN>""</DIV>","""To reduce deaths from accidents.""","""Mortality from accidents: directly standardised rate, &lt;75 years, annual trend, MFP""",NULL,"""P00063""","""Dec-2016""","""Dec-2015""","""Mortality from accidents (ICD-10 V01-X59 equivalent to ICD-9 E800-E928 excluding E870-E879)."""
