"PHEC_result_ID","PHEC_result_tags_ID","result_tags_display_name","result_tags_id","result_tags_name","result_tags_revision_timestamp","result_tags_state","result_tags_vocabulary_id"
"155","166","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:17:27.896019","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"156","167","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:14:04.820085","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"157","168","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:17:17.758683","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"158","169","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:16:25.101895","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"159","170","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:15:55.249392","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"160","171","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:15:26.597602","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"161","172","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:17:07.548501","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"162","173","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:15:17.041563","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"163","174","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:16:57.241774","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"164","175","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:16:46.608082","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"165","176","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:16:35.768378","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"166","177","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:14:40.153366","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"167","178","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:16:15.519442","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"168","179","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:16:05.594497","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"169","180","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:15:45.628305","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"170","181","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:14:22.293579","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"171","182","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:15:35.919846","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"172","183","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:15:07.746654","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"173","184","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:14:58.624431","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"174","185","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:14:13.860813","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"175","186","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:14:49.411528","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"176","187","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:14:30.894117","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"177","188","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:13:46.985058","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"178","189","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:13:56.137682","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"179","190","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:13:09.791578","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"180","191","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:13:00.685605","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"181","192","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:12:52.065149","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"182","193","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:12:42.005098","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"183","194","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:12:31.234663","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"184","195","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:12:21.311148","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"185","196","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:12:11.630131","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"186","197","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:12:02.714769","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"187","198","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-01-12T18:11:56.115112","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"188","199","prescibing","36b6ffe2-f5e5-4cb6-8f16-a7a3988487ef","prescibing","2016-07-03T06:07:07.086879","active",""
"189","200","prescibing","36b6ffe2-f5e5-4cb6-8f16-a7a3988487ef","prescibing","2016-06-19T06:06:45.811641","active",""
"190","201","ODS","6d8c876f-af9f-47f1-b7f6-4fa06a34ea3c","ODS","2016-05-27T18:26:29.848147","active",""
"190","202","Organisation Data Service","58d7465a-12ce-4337-a6f9-d9203cf7d0c0","Organisation Data Service","2016-05-27T18:26:29.848147","active",""
"191","203","ODS","6d8c876f-af9f-47f1-b7f6-4fa06a34ea3c","ODS","2016-05-27T18:24:20.607707","active",""
"191","204","Organisation Data Service","58d7465a-12ce-4337-a6f9-d9203cf7d0c0","Organisation Data Service","2016-05-27T18:24:20.607707","active",""
"192","205","prescibing","36b6ffe2-f5e5-4cb6-8f16-a7a3988487ef","prescibing","2016-05-21T05:55:38.903533","active",""
"193","206","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-05-12T08:15:35.373273","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"193","207","DC","c97e4b65-9902-499b-9e36-0ae9e9bef978","DC","2016-05-12T08:15:35.373273","active",""
"193","208","DC Guide","ecf2fcc9-bee0-4153-8e12-5981505ac397","DC Guide","2016-05-12T08:15:35.373273","active",""
"193","209","Instructions","c43c9ef0-5ee5-49c5-9954-262d3ddaae77","Instructions","2016-05-12T08:15:35.373273","active",""
"193","210","Quick Guide","2a348f55-d6f1-4a4b-80b3-ea64a67c0eb0","Quick Guide","2016-05-12T08:15:35.373273","active",""
"194","211","Add Dataset","4439795d-915a-4032-b291-75d735b83d67","Add Dataset","2016-05-12T08:36:05.575494","active",""
"194","212","Docs","c2966600-38c2-4b57-801e-5ba0f968db64","Docs","2016-05-12T08:36:05.575494","active",""
"194","213","Quick Guide","2a348f55-d6f1-4a4b-80b3-ea64a67c0eb0","Quick Guide","2016-05-12T08:36:05.575494","active",""
"195","214","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-03-16T15:34:16.403163","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"195","215","digital capabilities","0cbdae14-547c-4dce-8fea-8aeb1ac88d7c","digital capabilities","2016-03-21T13:13:02.119403","active",""
"195","216","digital footprint","66fbcd93-18a7-4f58-b4be-98b839d0b834","digital footprint","2016-03-16T15:34:16.403163","active",""
"195","217","digital infrastructure","081bdcd2-4cac-40c9-a6d6-2315df06888b","digital infrastructure","2016-03-21T13:13:02.119403","active",""
"195","218","digital maturity","f1238e8f-8aa8-402b-9937-077541fce64b","digital maturity","2016-03-16T15:34:16.403163","active",""
"195","219","digital readiness","e90ac239-6e59-41f3-b0f7-55ad32f60964","digital readiness","2016-03-21T13:13:02.119403","active",""
"195","220","digital roadmap","3cee9f42-21d4-472f-b3dc-b748edc73ca2","digital roadmap","2016-03-16T15:34:16.403163","active",""
"195","221","digital technology","1cffbf3f-bcc8-4fcb-9e30-3becb754436a","digital technology","2016-03-16T15:34:16.403163","active",""
"195","222","technology strategy","9a1e85d0-183b-43ae-8a9a-650a19f26bbb","technology strategy","2016-03-16T15:34:16.403163","active",""
"196","223","ODS","6d8c876f-af9f-47f1-b7f6-4fa06a34ea3c","ODS","2016-04-29T18:26:21.707890","active",""
"196","224","Organisation Data Service","58d7465a-12ce-4337-a6f9-d9203cf7d0c0","Organisation Data Service","2016-04-29T18:26:21.707890","active",""
"197","225","prescibing","36b6ffe2-f5e5-4cb6-8f16-a7a3988487ef","prescibing","2016-04-17T05:58:50.441922","active",""
"198","226","prescibing","36b6ffe2-f5e5-4cb6-8f16-a7a3988487ef","prescibing","2016-04-09T05:59:20.917476","active",""
"199","227","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-03-23T17:47:24.990742","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"199","228","digital capabilities","0cbdae14-547c-4dce-8fea-8aeb1ac88d7c","digital capabilities","2016-03-23T17:47:24.990742","active",""
"199","229","digital footprint","66fbcd93-18a7-4f58-b4be-98b839d0b834","digital footprint","2016-03-23T17:47:24.990742","active",""
"199","230","digital infrastructure","081bdcd2-4cac-40c9-a6d6-2315df06888b","digital infrastructure","2016-03-23T17:47:24.990742","active",""
"199","231","digital maturity","f1238e8f-8aa8-402b-9937-077541fce64b","digital maturity","2016-03-23T17:47:24.990742","active",""
"199","232","digital readiness","e90ac239-6e59-41f3-b0f7-55ad32f60964","digital readiness","2016-03-23T17:47:24.990742","active",""
"199","233","digital roadmap","3cee9f42-21d4-472f-b3dc-b748edc73ca2","digital roadmap","2016-03-23T17:47:24.990742","active",""
"199","234","digital technology","1cffbf3f-bcc8-4fcb-9e30-3becb754436a","digital technology","2016-03-23T17:47:24.990742","active",""
"199","235","technology strategy","9a1e85d0-183b-43ae-8a9a-650a19f26bbb","technology strategy","2016-03-23T17:47:24.990742","active",""
"200","236","Annually","ba37ab15-bec3-465f-bea4-a64c35781d8d","Annually","2016-04-03T14:09:44.155612","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"200","237","digital capabilities","0cbdae14-547c-4dce-8fea-8aeb1ac88d7c","digital capabilities","2016-04-03T14:09:44.155612","active",""
"200","238","digital footprint","66fbcd93-18a7-4f58-b4be-98b839d0b834","digital footprint","2016-04-03T14:09:44.155612","active",""
"200","239","digital infrastructure","081bdcd2-4cac-40c9-a6d6-2315df06888b","digital infrastructure","2016-04-03T14:09:44.155612","active",""
"200","240","digital maturity","f1238e8f-8aa8-402b-9937-077541fce64b","digital maturity","2016-04-03T14:09:44.155612","active",""
"200","241","digital readiness","e90ac239-6e59-41f3-b0f7-55ad32f60964","digital readiness","2016-04-03T14:09:44.155612","active",""
"200","242","digital roadmap","3cee9f42-21d4-472f-b3dc-b748edc73ca2","digital roadmap","2016-04-03T14:09:44.155612","active",""
"200","243","digital strategy","a20a9e5d-10fc-4c13-bfe0-ccb2b9564352","digital strategy","2016-04-03T14:09:44.155612","active",""
"200","244","digital technology","1cffbf3f-bcc8-4fcb-9e30-3becb754436a","digital technology","2016-04-03T14:09:44.155612","active",""
"201","245","ODS","6d8c876f-af9f-47f1-b7f6-4fa06a34ea3c","ODS","2016-03-25T18:26:10.333843","active",""
"201","246","Organisation Data Service","58d7465a-12ce-4337-a6f9-d9203cf7d0c0","Organisation Data Service","2016-03-25T18:26:10.333843","active",""
"202","247","ASCOF","e6dba604-6460-4246-aeee-8c01df7386ec","ASCOF","2015-01-08T10:54:46.083241","active",""
"202","248","Adult Social Care Outcomes Framework","19165fff-7f01-436b-b2fe-68e1b9b991d1","Adult Social Care Outcomes Framework","2015-01-08T10:54:46.083241","active",""
"203","249","ODS","6d8c876f-af9f-47f1-b7f6-4fa06a34ea3c","ODS","2016-02-27T18:29:45.750427","active",""
"203","250","Organisation Data Service","58d7465a-12ce-4337-a6f9-d9203cf7d0c0","Organisation Data Service","2016-02-27T18:29:45.750427","active",""
"204","251","ODS","6d8c876f-af9f-47f1-b7f6-4fa06a34ea3c","ODS","2016-02-27T18:27:37.154875","active",""
"204","252","Organisation Data Service","58d7465a-12ce-4337-a6f9-d9203cf7d0c0","Organisation Data Service","2016-02-27T18:27:37.154875","active",""
"205","253","prescibing","36b6ffe2-f5e5-4cb6-8f16-a7a3988487ef","prescibing","2016-02-21T06:01:24.159533","active",""
"206","254","ODS","6d8c876f-af9f-47f1-b7f6-4fa06a34ea3c","ODS","2016-01-29T18:26:43.963675","active",""
"206","255","Organisation Data Service","58d7465a-12ce-4337-a6f9-d9203cf7d0c0","Organisation Data Service","2016-01-29T18:26:43.963675","active",""
"207","256","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2016-01-27T17:18:26.391584","active",""
"207","257","sitrep","8aea27d3-d7f4-41fe-b222-1c53c5dce2f3","sitrep","2016-01-27T17:18:26.391584","active",""
"207","258","winter","fe2e7b08-5fcc-4730-823c-77717e7f451b","winter","2016-01-27T17:18:26.391584","active",""
"208","259","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T15:45:46.182571","active",""
"208","260","sitrep","8aea27d3-d7f4-41fe-b222-1c53c5dce2f3","sitrep","2015-03-05T15:45:46.182571","active",""
"208","261","winter","fe2e7b08-5fcc-4730-823c-77717e7f451b","winter","2015-03-05T15:45:46.182571","active",""
"209","262","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T15:44:33.818681","active",""
"209","263","sitrep","8aea27d3-d7f4-41fe-b222-1c53c5dce2f3","sitrep","2015-03-05T15:44:33.818681","active",""
"209","264","winter","fe2e7b08-5fcc-4730-823c-77717e7f451b","winter","2015-03-05T15:44:33.818681","active",""
"210","265","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T15:43:03.109962","active",""
"210","266","sitrep","8aea27d3-d7f4-41fe-b222-1c53c5dce2f3","sitrep","2015-03-05T15:43:03.109962","active",""
"210","267","winter","fe2e7b08-5fcc-4730-823c-77717e7f451b","winter","2015-03-05T15:43:03.109962","active",""
"211","268","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-09T10:48:56.215827","active",""
"211","269","VTE","7d17e63b-54e2-4d68-b5b8-ae41d65ee47d","VTE","2015-03-09T10:48:56.215827","active",""
"212","270","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-09T10:47:28.097346","active",""
"212","271","VTE","7d17e63b-54e2-4d68-b5b8-ae41d65ee47d","VTE","2015-03-09T10:47:28.097346","active",""
"213","272","2010-11","fa339d40-e9f8-407c-b706-b0c7333077a9","2010-11","2015-03-04T10:47:26.208022","active",""
"213","273","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-04T10:47:26.208022","active",""
"214","274","2011-12","d10c972a-a66b-4a5d-b75b-5c81aee27122","2011-12","2015-03-04T10:46:37.058756","active",""
"214","275","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-04T10:46:37.058756","active",""
"215","276","2012-13","dd30c39d-a867-4405-bc60-ce6f0199d207","2012-13","2015-03-04T10:45:49.106618","active",""
"215","277","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-04T10:45:49.106618","active",""
"216","278","2013-14","512f0bf9-b1f7-432f-98fd-6d568aea9c92","2013-14","2015-03-04T10:45:28.322528","active",""
"216","279","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-04T10:45:28.322528","active",""
"217","280","2014-15","f81ea750-325c-4d84-92ec-4ad7053dbee5","2014-15","2015-03-04T10:44:47.394469","active",""
"217","281","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-04T10:44:47.394469","active",""
"218","282","2015-16","4efe5cca-d772-4f76-9a75-ac3490ef8484","2015-16","2015-10-13T17:23:36.501792","active",""
"218","283","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-10-13T17:23:36.501792","active",""
"219","284","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2016-01-27T17:07:54.809161","active",""
"219","285","diagnostics","94361dba-406c-405c-af21-154a8bfacb7c","diagnostics","2016-01-27T17:07:54.809161","active",""
"219","286","statistics","6e308f97-958f-4568-8508-2c32c8dc5c2f","statistics","2016-01-27T17:07:54.809161","active",""
"220","287","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2016-01-27T17:07:47.326800","active",""
"220","288","diagnostics","94361dba-406c-405c-af21-154a8bfacb7c","diagnostics","2016-01-27T17:07:47.326800","active",""
"220","289","statistics","6e308f97-958f-4568-8508-2c32c8dc5c2f","statistics","2016-01-27T17:07:47.326800","active",""
"221","290","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2016-01-27T17:07:40.022824","active",""
"221","291","diagnostics","94361dba-406c-405c-af21-154a8bfacb7c","diagnostics","2016-01-27T17:07:40.022824","active",""
"221","292","statistics","6e308f97-958f-4568-8508-2c32c8dc5c2f","statistics","2016-01-27T17:07:40.022824","active",""
"222","293","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2016-01-27T16:38:06.411275","active",""
"222","294","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2016-01-27T16:38:06.411275","active",""
"223","295","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2016-01-27T16:37:56.906774","active",""
"223","296","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2016-01-27T16:37:56.906774","active",""
"224","297","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2016-01-27T16:37:38.411238","active",""
"224","298","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2016-01-27T16:37:38.411238","active",""
"225","299","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-09T13:48:45.365364","active",""
"225","300","diagnostic imaging","7236a1c8-193a-4f9c-8b10-34e543d8b718","diagnostic imaging","2015-03-09T13:48:45.365364","active",""
"226","301","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-09T13:48:37.237848","active",""
"226","302","diagnostic imaging","7236a1c8-193a-4f9c-8b10-34e543d8b718","diagnostic imaging","2015-03-09T13:48:37.237848","active",""
"227","303","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-09T13:48:29.289882","active",""
"227","304","diagnostic imaging","7236a1c8-193a-4f9c-8b10-34e543d8b718","diagnostic imaging","2015-03-09T13:48:29.289882","active",""
"228","305","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-10-13T17:20:12.311022","active",""
"228","306","diagnostic imaging","7236a1c8-193a-4f9c-8b10-34e543d8b718","diagnostic imaging","2015-10-13T17:20:12.311022","active",""
"229","307","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-09T13:48:25.828770","active",""
"229","308","diagnostic imaging","7236a1c8-193a-4f9c-8b10-34e543d8b718","diagnostic imaging","2015-03-09T13:48:25.828770","active",""
"230","309","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-09T11:27:42.358731","active",""
"230","310","VTE","7d17e63b-54e2-4d68-b5b8-ae41d65ee47d","VTE","2015-03-09T11:27:42.358731","active",""
"231","311","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2016-01-27T16:13:21.031029","active",""
"232","312","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2016-01-27T16:13:00.326364","active",""
"233","313","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2016-01-27T16:12:40.533631","active",""
"234","314","CWT","0f2256cd-0d74-4a23-a00f-e34a9b7cfb78","CWT","2016-01-27T16:05:06.356123","active",""
"234","315","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2016-01-27T16:05:06.356123","active",""
"235","316","CWT","0f2256cd-0d74-4a23-a00f-e34a9b7cfb78","CWT","2016-01-27T16:04:15.197834","active",""
"235","317","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2016-01-27T16:04:15.197834","active",""
"236","318","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T18:40:31.822123","active",""
"236","319","children","c6aae0c0-30fe-44c8-844f-c147370256c9","children","2015-03-02T18:40:31.822123","active",""
"236","320","immunisation","b97975e1-6621-4beb-a2aa-27d665a02323","immunisation","2015-03-02T18:40:31.822123","active",""
"237","321","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-04T10:55:34.533387","active",""
"237","322","elective","c84574f2-7c6f-4f33-96a8-17cab6f0335a","elective","2015-03-04T10:55:34.533387","active",""
"238","323","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-04T10:55:29.674936","active",""
"238","324","elective","c84574f2-7c6f-4f33-96a8-17cab6f0335a","elective","2015-03-04T10:55:29.674936","active",""
"239","325","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-04T10:55:25.094482","active",""
"239","326","elective","c84574f2-7c6f-4f33-96a8-17cab6f0335a","elective","2015-03-04T10:55:25.094482","active",""
